DateTime,AvgTemp
08.11.2017,30.3
09.11.2017,30.6
10.11.2017,31.1
11.11.2017,30.3
12.11.2017,30.3
13.11.2017,28.7
14.11.2017,27.4
15.11.2017,27.3
16.11.2017,26.6
17.11.2017,27.5
18.11.2017,30.2
19.11.2017,28.5
20.11.2017,29.2
21.11.2017,28.7
22.11.2017,28.6
23.11.2017,28.4
24.11.2017,26.3
25.11.2017,28.3
26.11.2017,29
27.11.2017,28
28.11.2017,27.3
29.11.2017,27.5
30.11.2017,28
01.12.2017,26.4
02.12.2017,29
03.12.2017,29.7
04.12.2017,30.3
05.12.2017,30.5
06.12.2017,30.4
07.12.2017,29
08.12.2017,28.2
09.12.2017,29.8
10.12.2017,28.5
11.12.2017,28.1
12.12.2017,28.3
13.12.2017,29.2
14.12.2017,28.1
15.12.2017,29.2
16.12.2017,29.7
17.12.2017,28.2
18.12.2017,27.4
19.12.2017,27.8
20.12.2017,27.9
21.12.2017,28.6
22.12.2017,27.6
23.12.2017,29.6
24.12.2017,30
25.12.2017,29.7
26.12.2017,28.2
27.12.2017,28.9
28.12.2017,29.4
29.12.2017,29.5
30.12.2017,27
31.12.2017,28.6
01.01.2018,28.6
02.01.2018,27.5
03.01.2018,29
04.01.2018,28.7
05.01.2018,28
06.01.2018,28.3
07.01.2018,26.9
08.01.2018,28.7
09.01.2018,29.1
10.01.2018,28.4
11.01.2018,27.8
12.01.2018,27.9
13.01.2018,28.2
14.01.2018,28.6
15.01.2018,28.7
16.01.2018,28.9
17.01.2018,29.5
18.01.2018,28.8
19.01.2018,26.9
20.01.2018,26.9
21.01.2018,28
22.01.2018,28.2
23.01.2018,27.6
24.01.2018,28.7
25.01.2018,27.7
26.01.2018,28.1
27.01.2018,28.4
28.01.2018,28.7
29.01.2018,28.8
30.01.2018,28.9
31.01.2018,27.3
01.02.2018,27.5
02.02.2018,28.3
03.02.2018,27.1
04.02.2018,28.9
05.02.2018,28.7
06.02.2018,27.9
07.02.2018,28.7
08.02.2018,27.1
09.02.2018,27.4
10.02.2018,28.3
11.02.2018,28.5
12.02.2018,28.8
13.02.2018,28.4
14.02.2018,28.9
